canonical_smiles,pIC50
C[C@]1([C@@H]2C[C@@]2(SC(=N1)N)C(=O)NC)C3=C(C=CC(=C3)NC(=O)C4=CN=C(C=N4)OCC#C)F,9.853871964321762
C[C@]1([C@@H]2C[C@@]2(SC(=N1)N)C(=O)N3CCOCC3)C4=C(C=CC(=C4)NC(=O)C5=CN=C(C=N5)OCC(F)(F)F)F,9.835647144215564
C#CCOC1=NC=C(N=C1)/C(=C/C2=CC(=C(C=C2)F)[C@@]34CN(C[C@@H]3CSC(=N4)N)C5=NC=C(C=N5)F)/F,9.826813731587729
CCN1C=C(C=C(C1=O)C)[C@]2(C3=C(C(=CC=C3)F)C(=N2)N)C4=CC(=CC=C4)NC(=O)C5=NC=C(C=C5)Cl,9.82390874094432
CC(C)C1=CC=CC(=C1)CNC[C@H]([C@@H]2COC/C=C/C[C@@H](NC(=O)C3=CC(=CC(=C3)N(C)S(=O)(=O)C)C(=O)N2)C4=CC=CC=C4)O,9.82390874094432
CCn1cc([C@]2(c3cccc(NC(=O)c4ccc(Cl)cn4)c3)N=C(N)c3c(F)cccc32)cc(C)c1=O,9.82
CC(C)c1cccc(CNC[C@@H](O)[C@@H]2COC/C=C/C[C@H](c3ccccc3)NC(=O)c3cc(cc(N(C)S(C)(=O)=O)c3)C(=O)N2)c1,9.82
CC([C@@H]1[C@H]2CSC(=N[C@]2(CO1)C3=C(C=CC(=C3)NC(=O)C4=NC=C(C=C4)C#N)F)N)(F)F,9.804100347590769
CC(F)(F)[C@H]1OC[C@]2(c3cc(NC(=O)c4ccc(C#N)cn4)ccc3F)N=C(N)SC[C@H]12,9.8
CC1(C)Oc2ccc(NC(=O)c3ccc(Cl)cn3)cc2[C@@]2(COC(N)=N2)C12CC2,9.8
CC#Cc1cncc(-c2cccc([C@@]3(c4cc(C)c(=O)n(CC)c4)N=C(N)c4c(F)cccc43)c2)c1,9.8
CC1(C2(CC2)[C@]3(COC(=N3)N)C4=C(O1)C=CC(=C4)NC(=O)C5=NC=C(C=C5)Cl)C,9.795880017344077
CCN1C=C(C=C(C1=O)C)[C@]2(C3=C(C(=CC=C3)F)C(=N2)N)C4=CC=CC(=C4)C5=CN=CC(=C5)C#CC,9.795880017344077
C1[C@@H]2[C@]1(SC(=N[C@]2(CF)C3=C(C=CC(=C3)NC(=O)C4=NC=C(C=C4)Cl)F)N)/C=C/C(=O)O,9.75448733218585
CC(=O)[C@]12C[C@H]1[C@@](N=C(S2)N)(C)C3=C(C(=CC(=C3)NC(=O)C4=CN=C(C=N4)OCC#C)F)F,9.749579997691106
C#CCOC1=NC=C(N=C1)/C(=C/C2=CC(=C(C=C2)F)[C@]34CN(C[C@H]3CSC(=N4)N)C5=NC=CC=N5)/F,9.730487055782085
C[C@]1([C@@H]2C[C@@]2(SC(=N1)N)C(=O)NC)C3=C(C(=CC(=C3)NC(=O)C4=CN=C(C=N4)OCC(C(F)F)(F)F)F)F,9.712198270069774
[2H]C([2H])([2H])OC[C@]12C[C@H]1[C@@](N=C(S2)N)(C)C3=C(C(=CC(=C3)NC(=O)C4=CN=C(C=N4)OCC#C)F)F,9.705533773838408
C[C@]1([C@@H]2C[C@@]2(SC(=N1)N)C(=O)N)C3=C(C(=CC(=C3)NC(=O)C4=CN=C(C=N4)OCC#C)F)F,9.701146923590294
C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(C(F)F)C[C@@H]34)c2)cn1,9.7
