canonical_smiles,pIC50
C[C@]1([C@@H]2C[C@@]2(SC(=N1)N)C(=O)N)C3=C(C(=CC(=C3)NC(=O)C4=CN=C(C=N4)OCC#C)F)F,9.701146923590294
C1CN(CC1(F)F)C2=NC(=C3C(=C2)[C@]4(COC(=N4)N)C5=C(O3)C=CC(=C5)C6=C(N=CC=C6)F)F,9.698970004336019
CC#CCOC1=NC=C(N=C1)C(=O)NC2=CC(=C(C=C2)F)[C@@]3(C[S@]4(=NCCCCN4C(=N3)N)=O)C,9.698970004336019
C1CC(=COC1)C2=NC(=C3C(=C2)[C@]4(COC(=N4)N)C5=C(O3)C=CC(=C5)C6=C(N=CC=C6)F)F,9.698970004336019
CC#CCOC1=NC=C(N=C1)/C(=C/C2=CC(=C(C=C2)F)[C@@]3([C@@H]4C[C@@]4(SC(=N3)N)S(=O)(=O)C)C)/F,9.698970004336019
C[C@]1([C@@H]2C[C@@]2(SC(=N1)N)CF)C3=C(C(=CC(=C3)NC(=O)C4=CN=C(C=N4)OCC#C)F)F,9.698970004336019
CN1C(=O)C2(C3=C(C=CC(=C3)C4=C(N=CC=C4)F)OC5=C2C=C(C=C5F)C6=CC(=NC=C6)F)N=C1N,9.698970004336019
C1CN(C[C@@H]1F)C2=NC(=C3C(=C2)[C@]4(COC(=N4)N)C5=C(O3)C=CC(=C5)C6=C(N=CC=C6)F)F,9.698970004336019
C[C@]1([C@@H]2C[C@@]2(SC(=N1)N)C(F)F)C3=C(C(=CC(=C3)NC(=O)C4=CN=C(C=N4)OCC#C)F)F,9.698970004336019
CC1=CC(=CN=C1C(=O)NC2=CC(=C(C=C2)F)[C@@]3(CS4(=NCCCCC4(C(=N3)N)C)=O)C)C#N,9.698970004336019
CN1C(=O)[C@@]2(C3=C(C=CC(=C3)C4=C(N=CC=C4)F)OC5=C2C=C(C=C5F)C6=CC(=NC=C6)F)N=C1N,9.698970004336019
CC#CC1=CC(=CN=C1)C2=CC3=C(CC4([C@]35N=C(C(=N5)N)C)CCC(CC4)OC)C=C2,9.698970004336019
CC#CCOC1=CN=C2C(=N1)C=CN=C2NC3=CC(=C(C(=C3)F)F)[C@@]4([C@@H]5C[C@@]5(SC(=N4)N)C(=O)N)C,9.69680394257951
[2H]C([2H])(C#C)OC1=NC=C(N=C1)C(=O)NC2=CC(=C(C(=C2)F)F)[C@@]3([C@@H]4C[C@@]4(SC(=N3)N)CF)C,9.679853713888946
COC1=C(C=CC(=C1)/C=C/C2=NN=C(O2)C3=CC=C(C=C3)OC(F)(F)F)O,9.675717544702307
C#CCOC1=NC=C(N=C1)C(=O)NC2=CC(=C(C=C2)F)[C@@]3([C@@H]4C[C@@]4(SC(=N3)N)C5=CN=CO5)CF,9.657577319177793
C[C@]1([C@@H]2C[C@@]2(SC(=N1)N)C(F)F)C3=C(C(=CC(=C3)NC4=NC=CC5=NC(=CN=C54)OCC#C)F)F,9.653647025549361
CC#CCOC1=CN=C2C(=N1)C=CN=C2NC3=CC(=C(C=C3)F)[C@@]4([C@@H]5C[C@@]5(SC(=N4)N)CF)CF,9.627087997029893
C1[C@H]2CSC(=N[C@]2(CN1C3=NC=C(C=N3)F)C4=C(C=CC(=C4)/C=C(/C5=NC=C(C=C5)C#N)\F)F)N,9.61798295742513
C[C@]1([C@@H]2C[C@@]2(SC(=N1)N)C(F)F)C3=C(C=CC(=C3)NC4=NC=CC5=NC(=CN=C54)OCC#C)F,9.61261017366127
C[C@]1([C@@H]2C[C@@]2(SC(=N1)N)C#N)C3=C(C(=CC(=C3)NC(=O)C4=CN=C(C=N4)OCC#C)F)F,9.603800652904264
CC1(CC2=C(C=NC=C2C(=N1)N)F)C3=C(C=CC(=C3)NC(=O)C4=NC=C(C=C4)C#N)F,9.602059991327963
COC1=C(C=CC(=C1)/C=C/C2=NN=C(O2)C3=CC=C(C=C3)C(F)(F)F)O,9.593459819566045
CC1=CC(=CC(=C1F)[C@@]2([C@@H]3C[C@@]3(SC(=N2)N)COC)C)NC(=O)C4=CN=C(C=N4)OCC(F)(F)F,9.59176003468815
C[C@]1([C@@H]2C[C@@]2(SC(=N1)N)CF)C3=C(C=CC(=C3)NC(=O)C4=CN=C(C=N4)OCC#C)F,9.578396073130168
C[C@]1([C@@H]2C[C@@]2(SC(=N1)N)C#N)C3=C(C=CC(=C3)NC(=O)C4=CN=C(C=N4)OCC#C)F,9.575118363368933
CCNC(=O)[C@]12C[C@H]1[C@@](N=C(S2)N)(C)C3=C(C=CC(=C3)NC(=O)C4=CN=C(C=N4)OCC#C)F,9.575118363368933
C#CCOC1=NC=C(N=C1)C(=O)NC2=CC(=C(C(=C2)F)F)[C@@]3([C@@H]4C[C@@]4(SC(=N3)N)CF)CF,9.57186520597121
C/C(=C/[C@]12C[C@H]1[C@@](N=C(S2)N)(CF)C3=C(C=CC(=C3)NC(=O)C4=NC=C(C=C4)Cl)F)/C(=O)N5CCOCC5,9.562249437179613
C[C@]1([C@H]2[C@](C2(F)F)(SC(=N1)N)CO)C3=C(N=CC(=C3)NC4=NC=NC5=C4N=CC(=C5)OCC6=NC=CO6)F,9.562249437179613
C[C@]1([C@@H]2C[C@@]2(SC(=N1)N)C(=O)NC)C3=C(C=CC(=C3)NC(=O)C4=NC=C(C=C4)Cl)F,9.559090917934782
CC#CC1=CC(=CN=C1)C2=CC3=C(CC4(C35N=C(C(=N5)N)C)CCC(CC4)OC)C=C2,9.55284196865778
C#CCOC1=NC=C(N=C1)C(=O)NC2=CC(=C(C=C2)F)[C@@]3([C@@H]4C[C@@]4(SC(=N3)N)COCC(F)(F)F)CF,9.55284196865778
CC#CCOC1=NC=C(N=C1)/C(=C/C2=CC(=C(C=C2)F)[C@]34CN(C[C@H]3CSC(=N4)NC(=O)C5=CC=CC=C5)C6=NC=C(C=N6)F)/F,9.542118103266008
C[C@]1([C@@H]2C[C@@]2(SC(=N1)N)S(=O)(=O)C)C3=C(C(=CC(=C3)NC(=O)C4=CN=C(C=N4)OCC#C)F)F,9.537602002101044
C#CCOC1=CN=C(C=C1)C(=O)NC2=CC(=C(C=C2)F)[C@@]3([C@@H]4C[C@@]4(SC(=N3)N)C5=NOC=C5)CF,9.53313237964589
C[C@]1([C@@H]2C[C@@]2(SC(=N1)N)C(=O)NC(C)(C)C)C3=C(C=CC(=C3)NC(=O)C4=CN=C(C=N4)OCC#C)F,9.531652669587842
C[C@]1([C@@H]2C[C@@]2(SC(=N1)N)C(=O)N3CC[C@H](C3)F)C4=C(C=CC(=C4)NC(=O)C5=CN=C(C=N5)OCC(F)(F)F)F,9.527243550682787
C1[C@]2(C3=CC(=NC(=C3OC4=C2C=C(C=C4)C5=C(N=CC=C5)F)F)C6=CN=C(C=C6)F)N=C(O1)N,9.522878745280337
CC1=NOC(=C1)C2=NC(=C3C(=C2)[C@]4(COC(=N4)N)C5=C(O3)C=CC(=C5)C6=C(N=CC=C6)F)F,9.522878745280337
C1COCCN1C2=NC(=C3C(=C2)[C@]4(COC(=N4)N)C5=C(O3)C=CC(=C5)C6=C(N=CC=C6)F)F,9.522878745280337
C1[C@]2(C3=CC(=NC(=C3OC4=C2C=C(C=C4)C5=C(N=CC=C5)F)F)C6=CN=CC=C6)N=C(O1)N,9.522878745280337
C1CN(CCC1(F)F)C2=NC(=C3C(=C2)[C@]4(COC(=N4)N)C5=C(O3)C=CC(=C5)C6=C(N=CC=C6)F)F,9.522878745280337
C1COCC(=C1)C2=NC(=C3C(=C2)[C@]4(COC(=N4)N)C5=C(O3)C=CC(=C5)C6=C(C=CC=N6)F)F,9.522878745280337
CC1=CC(=CN=C1C(=O)NC2=CC(=C(C=C2)F)[C@@]3(CS(=O)(=O)C(C(=N3)N)(C)C)C)Cl,9.522878745280337
CN1C(=O)C2(C3=C(C=CC(=C3)C4=CN=CC=C4)OC5=C2C=C(C=C5)C6=CN=CC=C6)N=C1N,9.522878745280337
C[C@]1([C@@H]2C[C@@]2(SC(=N1)N)C(=O)N(C)C)C3=C(C(=CC(=C3)NC(=O)C4=CN=C(C=N4)OCC#C)F)F,9.522878745280337
C1COCC=C1C2=NC(=C3C(=C2)[C@]4(COC(=N4)N)C5=C(O3)C=CC(=C5)C6=C(N=CC=C6)F)F,9.522878745280337
C[C@]1([C@@H]2C[C@@]2(SC(=N1)N)CO)C3=C(C(=CC(=C3)NC(=O)C4=CN=C(C=N4)OCC#C)F)F,9.522878745280337
CN1C(=O)[C@@]2(C3=C(C=CC(=C3)C4=CC(=CC=C4)Cl)OC5=C2C=C(C=C5F)C6=CCOCC6)N=C1N,9.522878745280337
C1=CC(=C(N=C1)F)C2=CC3=C(C=C2)OC4=C([C@@]35C6=NC=CN6C(=N5)N)C=C(C=C4F)C7=CC(=NC=C7)F,9.522878745280337
C1COCC=C1C2=CC3=C(C(=C2)F)OC4=C([C@@]35COC(=N5)N)C=C(C=C4)C6=C(N=CC=C6)F,9.522878745280337
C[C@]1([C@@H]2C[C@@]2(SC(=N1)N)C(=O)NC3CC3)C4=C(C=CC(=C4)NC(=O)C5=CN=C(C=N5)OCC#C)F,9.522878745280337
CC#CC1=CC(=CN=C1)C2=CC3=C(C=C2)OC4=CN=C(C=C4[C@]35COC(=N5)N)C6=CCOCC6,9.508638306165727
CN(C)C(=O)/C=C/[C@]12C[C@H]1[C@@](N=C(S2)N)(CF)C3=C(C=CC(=C3)NC(=O)C4=CN=C(C=N4)OCC#C)F,9.504455662453552
C[C@]1([C@@H]2C[C@@]2(SC(=N1)N)C(=O)NC)C3=C(C=CC(=C3)NC4=NC=CC5=NC(=CN=C54)OCC#C)F,9.5016894462104
CC1=NC(=NO1)COC2=CN=C3C(=N2)C=CN=C3NC4=CC(=C(C(=C4)F)F)[C@@]5([C@@H]6C[C@@]6(SC(=N5)N)C(F)F)C,9.500312917381596
CC(=O)NC[C@]12C[C@H]1[C@@](N=C(S2)N)(C)C3=C(C(=CC(=C3)NC(=O)C4=CN=C(C=N4)OCC#C)F)F,9.498940737782249
CC1=C(OC=N1)[C@]23C[C@H]2[C@@](N=C(S3)N)(CF)C4=C(C=CC(=C4)NC(=O)C5=CN=C(C=N5)OCC#C)F,9.497572880015568
C[C@]1([C@H]2[C@](C2(F)F)(SC(=N1)N)CO)C3=C(C=CC(=C3)NC(=O)C4=CN=C(C=N4)OCC#C)F,9.496209316942819
C[C@]1([C@@H]2C[C@@]2(SC(=N1)N)C(F)F)C3=C(C=CC(=C3)NC(=O)C4=CN=C(C=N4)OCC#C)F,9.496209316942819
C[C@H](C1=CC=CC=C1)NC(=O)C2=CC(=CC(=C2)N(C)S(=O)(=O)C)C(=O)N[C@@H](COC3=CC(=CC(=C3)F)F)[C@H](C[C@H](C(=O)N[C@@H](C(C)C)C(=O)NCC4=CC=CC=C4)OC)O,9.494850021680094
C1[C@H]2CSC(=N[C@]2(CN1C3=NC=C(C=N3)F)C4=C(C=CC(=C4)/C=C(/C5=NC=C(N=C5)C#N)\F)F)N,9.494850021680094
C[C@]1([C@@H]2C[C@@]2(SC(=N1)N)CF)C3=C(N=CC(=C3)NC(=O)C4=CN=C(C=N4)OCC#C)F,9.494850021680094
CC1=CC(=CC(=C1F)[C@@]2([C@@H]3C[C@@]3(SC(=N2)N)C(F)F)C)NC(=O)C4=CN=C(C=N4)OCC#C,9.494850021680094
C[C@]1(CS(=O)(=O)[C@@](C(=N1)N)(C)F)C2=C(C=CC(=C2)NC3=NC=CC4=CC(=CN=C43)Cl)F,9.481486060122112
CN(C)C(=O)[C@]12C[C@H]1[C@@](N=C(S2)N)(CF)C3=C(C=CC(=C3)NC(=O)C4=NC=C(C=C4)Cl)F,9.471083299722345
C[C@@H](C#C)OC1=NC=C(N=C1)C(=O)NC2=CC(=C(C=C2)F)[C@@]3([C@@H]4C[C@@]4(SC(=N3)N)C(=O)NC)C,9.463441557428471
CC1=CC(=CC(=C1F)[C@@]2([C@@H]3C[C@@]3(SC(=N2)N)COC)C)NC(=O)C4=CN=C(C=N4)OCC#C,9.453457336521868
[C-]#[N+]C1=CN=C(C=C1)C(=O)NC2=CC(=C(C=C2)F)[C@]34CN(C[C@H]3CSC(=N4)N)C5=NC=C(C=N5)F,9.446116973356126
C1[C@H]2CSC(=N[C@]2(CN1C3=NC=C(C=N3)F)C4=C(C=CC(=C4)NC(=O)C5=NC=C(C=C5)C#N)F)N,9.446116973356126
CC1(CC2=C(C=CN=C2F)C(=N1)N)C3=C(C=CC(=C3)NC(=O)C4=NC=C(C=C4)C#N)F,9.443697499232712
C[C@]1([C@@H]2C[C@@]2(SC(=N1)N)C(=O)N3CCCC3)C4=C(C=CC(=C4)NC(=O)C5=CN=C(C=N5)OCC#C)F,9.443697499232712
C[C@]1([C@@H]2C[C@@]2(SC(=N1)N)[C@H](C(F)(F)F)O)C3=C(C=CC(=C3)NC(=O)C4=CN=C(C=N4)OCC#C)F,9.434152181326482
CCOC[C@]12C[C@H]1[C@@](N=C(S2)N)(C)C3=C(C(=CC(=C3)NC(=O)C4=CN=C(C=N4)OCC#C)F)F,9.431798275933005
C[C@@H]1[C@@H]([C@@](N=C(S1)N)(C)C2=C(C=CC(=C2)NC(=O)C3=CN=C(C=N3)OCF)F)F,9.42021640338319
C[C@]1(CS(=O)(=O)[C@@](C(=N1)N)(C)F)C2=C(C=CC(=C2)NC3=NC=C(C4=C3N=CC(=C4)Cl)F)F,9.42021640338319
CCN1C=C(C=C(C1=O)C)[C@]2(C3=C(C(=CC(=C3)F)F)C(=N2)N)C4=CC=CC(=C4)C5=CN=CC(=C5)C#CC,9.42021640338319
C[C@]1([C@@H]2C[C@@]2(SC(=N1)N)C(=O)NC3CC3)C4=C(C=CC(=C4)NC(=O)C5=CN=C(C=N5)OCC6=NC=CO6)F,9.41793663708829
C[C@]1([C@@H]2C[C@@]2(SC(=N1)N)C(=O)N3CCOCC3)C4=C(C=CC(=C4)NC(=O)C5=CN=C(C=N5)OCC#C)F,9.415668775632469
C[C@@H](C#C)OC1=NC=C(N=C1)C(=O)NC2=CC(=C(C=C2)F)[C@@]3([C@@H]4C[C@@]4(SC(=N3)N)C(F)F)C,9.414539270491499
CC([C@@H]1[C@H]2CSC(=N[C@]2(CO1)C3=C(C=CC(=C3)NC(=O)C4=CN=C(C=N4)N5C=NC=N5)F)N)(F)F,9.414539270491499
C[C@]1([C@@H]2C[C@@]2(SC(=N1)N)[C@@H](C(F)(F)F)O)C3=C(C=CC(=C3)NC(=O)C4=CN=C(C=N4)OCC#C)F,9.410050398674292
C[C@]1([C@@H]2[C@@H](C(CO2)(F)F)OC(=N1)N)C3=C(C=CC(=C3)NC(=O)C4=NC=C(C=C4)C#N)F,9.407823242604133
C[C@]1([C@@H]2C[C@@]2(SC(=N1)N)C(=O)N3CCCC3)C4=C(C(=CC(=C4)NC(=O)C5=CN=C(C=N5)OCC#C)F)F,9.405607449624574
C[C@]1([C@@H]2C[C@@]2(SC(=N1)N)S(=O)(=O)C)C3=C(C(=CC(=C3)NC(=O)C4=NC=C(C=C4)OCC#C)F)F,9.40340290437354
CC#CCOC1=CN=C(C=C1)C(=O)NC2=CC(=C(C=C2)F)[C@@]3(CS(=O)(=O)C(C(=N3)N)(C)C)C,9.397940008672037
C[C@@]1(COC(=N[C@]1(C)C2=C(C=CC(=C2)NC(=O)C3=NC=C(C=C3)C#N)F)N)F,9.397940008672037
CC1=CC=C(C=C1)C2=CC3=C(C(=C2)F)OC4=C([C@@]35C6=NC=CN6C(=N5)N)C=C(C=C4)C7=C(N=CC=C7)F,9.397940008672037
C[C@]1([C@@H]2C[C@@]2(SC(=N1)N)COC)C3=C(C(=CC(=C3)NC(=O)C4=CN=C(C=N4)OCC#C)F)F,9.397940008672037
C[C@]1([C@@H]2C[C@@]2(SC(=N1)N)C(=O)NC)C3=C(C(=CC(=C3)NC(=O)C4=NC=C(C=C4)Cl)F)F,9.397940008672037
C1COCC(=C1)C2=CC3=C(C(=C2)F)OC4=C([C@@]35C6=NC=CN6C(=N5)N)C=C(C=C4)C7=C(N=CC=C7)F,9.397940008672037
C[C@]1([C@@H]2C[C@@]2(SC(=N1)N)C(=O)N(C)C)C3=C(C(=CC(=C3)NC(=O)C4=NC=C(C=C4)Cl)F)F,9.397940008672037
COC1=CN=C(C=C1)C(=O)NC2=CC3=C(C=C2)OC4=C(N=C(C=C4C35CCSC(=N5)N)C6=CC(=NC=C6)F)F,9.397940008672037
CC#CCOC1=NC=C(N=C1)C(=O)NC2=CC3=C(C=C2)OC4=C(N=C(C=C4C35CCOC(=N5)N)Cl)F,9.397940008672037
CC(C)(C)COC1=CC2=C(N=C1)OC3=C([C@@]24COC(=N4)N)C=C(C=C3)C5=C(N=CC=C5)F,9.397940008672037
C[C@]1(CS(=O)(=O)N(C(=N1)N)C)C2=C(C=CC(=C2)NC(=O)C3=NC=C(C=C3)F)F,9.397940008672037
C1CC=C(OC1)C2=NC(=C3C(=C2)[C@]4(COC(=N4)N)C5=C(O3)C=CC(=C5)C6=C(N=CC=C6)F)F,9.397940008672037
CC#CCOC1=NC=C(N=C1)/C(=C/C2=CC(=C(C=C2)F)[C@@]3([C@@H]4C[C@@]4(SC(=N3)N)C(=O)N)C)/F,9.397940008672037
CC1(COC1)COC2=CC3=C(C(=C2)F)OC4=C([C@@]35COC(=N5)N)C=C(C=C4)C6=C(N=CC=C6)F,9.397940008672037
C[C@H](C1=CC=CC=C1)NC(=O)C2=CC(=CC(=C2)N(C)S(=O)(=O)C)C(=O)N[C@@H](CC3=CC=CC=C3)[C@@H](CNCC4=CC(=CC=C4)OC)O,9.397940008672037
C[C@]1([C@H](COC(=N1)N)F)C2=C(C=CC(=C2)NC(=O)C3=NC=C(C=C3)Cl)F,9.397940008672037
C[C@]1([C@@H]2C[C@@]2(SC(=N1)N)C(=O)N3CC[C@@H](C3)F)C4=C(C=CC(=C4)/C=C(/C5=CN=C(C=N5)OCC#C)\F)F,9.397940008672037
C[C@]1([C@@H]2C[C@@]2(SC(=N1)N)C(=O)N3CCOCC3)C4=C(C=CC(=C4)/C=C(/C5=CN=C(C=N5)OCC#C)\F)F,9.397940008672037
CC#CCOC1=NC=C(N=C1)/C(=C/C2=CC(=C(C=C2)F)[C@@]3([C@@H]4C[C@@]4(SC(=N3)N)C#N)C)/F,9.397940008672037
CC1=NC=C(C=C1)C2=NC(=C3C(=C2)[C@]4(COC(=N4)N)C5=C(O3)C=CC(=C5)C6=C(N=CC=C6)F)F,9.397940008672037
C1[C@]2(C3=CC(=NC(=C3OC4=C2C=C(C=C4)C5=C(N=CC=C5)F)F)C6=CC=NC=C6)N=C(O1)N,9.397940008672037
C1[C@]2(C3=CC(=NC(=C3OC4=C2C=C(C=C4)C5=C(N=CC=C5)F)F)C6=CC(=NC=C6)F)N=C(O1)N,9.397940008672037
C[C@]1(C2C[C@@]2(SC(=N1)N)COC)C3=C(C(=CC(=C3)NC(=O)C4=CN=C(C=N4)OCC#C)F)F,9.397940008672037
C[C@]1([C@@H]2C[C@@]2(SC(=N1)N)COC)C3=C(C=CC(=C3)NC(=O)C4=CN=C(C=N4)OCC#C)F,9.393618634889394
C[C@]1([C@@H]2C[C@@]2(SC(=N1)N)C(=O)NC)C3=C(C=CC(=C3)NC(=O)C4=CN=C(C=N4)OCC(F)(F)F)F,9.393618634889394
CC1=C(C(=NC(=N1)N2C[C@H]3CSC(=N[C@]3(C2)C4=C(C=CC(=C4)/C=C(/C5=NC=C(C=C5)C#N)\F)F)N)OC)F,9.39254497678533
C[C@]1(CC2=C(C=CN=C2F)C(=N1)N)C3=C(C=CC(=C3)NC(=O)C4=NC=C(C=C4)C#N)F,9.387216143280265
CNC(=O)/C=C/[C@]12C[C@H]1[C@@](N=C(S2)N)(CF)C3=C(C=CC(=C3)NC(=O)C4=NC=C(C=C4)Cl)F,9.381951903287908
C#CCOC1=CN=C2C(=N1)C=CN=C2NC3=CC(=C(C=C3)F)[C@@]4([C@@H]5C[C@@]5(SC(=N4)N)C6=CN=CO6)CF,9.374687549038326
C#CCOC1=CN=C2C(=N1)C=CN=C2NC3=CC(=C(C=C3)F)[C@@]4([C@@H]5C[C@@]5(SC(=N4)N)/C=C/C(=O)N6CC(C6)(F)F)CF,9.373659632624957
C[C@]1([C@@H]2C[C@@]2(SC(=N1)N)C(=O)NC)C3=C(C(=CC(=C3)NC4=NC=CC5=NC(=CN=C54)OCC#C)F)F,9.370590400897282
C[C@]1([C@@H]2C[C@@]2(SC(=N1)N)C(=O)NCCF)C3=C(C=CC(=C3)NC(=O)C4=CN=C(C=N4)OCC(F)(F)F)F,9.370590400897282
C1[C@@H]2[C@]1(SC(=N[C@]2(CF)C3=C(C=CC(=C3)NC(=O)C4=NC=C(C=C4)Cl)F)N)/C=C/C(=O)N5CC(C5)(F)F,9.367542707815275
CC#CC1=CC(=CN=C1)C2=CC3=C(C=C2)OC4=CN=C(C=C4[C@]35COC(=N5)N)C6=CC(=NC=C6)F,9.366531544420413
C[C@]1([C@@H]2C[C@@]2(SC(=N1)N)CO)C3=C(C(=CC(=C3)NC4=NC=CC5=NC(=CN=C54)OCC#C)F)F,9.366531544420413
C[C@]1([C@@H]2C[C@@]2(SC(=N1)N)CO)C3=C(N=CC(=C3)NC4=NC=CC5=NC(=CN=C54)OCC#C)F,9.359518563029578
CC1=CC(=CN=C1C(=O)NC2=CC(=C(C=C2)F)[C@@]3([C@@H](S(=O)(=O)C4(CC4)C(=N3)N)F)C)Cl,9.356547323513812
